Tiempo,Corriente,Temperatura,Corriente2
592.7376955,0.067420341,23.01,67.420341
593.7568321,0.0674208775,23,67.4208775
594.7768907,0.0674210339,23.05,67.4210339
595.8430585,0.0674212947,22.99,67.4212947
596.8628518,0.0674209222,22.98,67.4209222
597.8819968,0.0674205124,22.92,67.4205124
598.9684326,0.0674199983,22.98,67.4199983
599.9884993,0.0674205869,22.94,67.4205869
601.0520649,0.06742087,23,67.42087
602.0716156,0.0674208551,23.01,67.4208551
603.0914234,0.0674204602,23.01,67.4204602
604.1397501,0.0674207136,22.95,67.4207136
605.1599168,0.0674208849,23.04,67.4208849
606.1799313,0.0674207434,22.95,67.4207434
607.2006276,0.0674213245,23,67.4213245
608.2206618,0.0674216896,22.95,67.4216896
609.2576159,0.0674219951,22.94,67.4219951
610.2776587,0.067421548,22.98,67.421548
611.2971633,0.0674211904,23,67.4211904
612.391055,0.0674219205,22.95,67.4219205
613.4107191,0.0674222931,23,67.4222931
614.4837863,0.0674224719,22.95,67.4224719
615.5031544,0.0674227252,22.94,67.4227252
616.5225236,0.0674234777,22.88,67.4234777
617.5747336,0.0674233287,22.94,67.4233287
618.5943207,0.0674234628,22.98,67.4234628
619.6140781,0.0674233958,23,67.4233958
620.7127468,0.0674233734,22.95,67.4233734
621.7330078,0.0674234256,22.98,67.4234256
622.7524129,0.0674229934,22.95,67.4229934
623.8641949,0.0674229934,22.94,67.4229934
624.883998,0.067422755,22.98,67.422755
625.9038545,0.0674235522,23,67.4235522
626.9243813,0.0674238651,22.95,67.4238651
627.9443281,0.0674238801,23,67.4238801
628.9639169,0.0674241259,22.99,67.4241259
629.9839887,0.0674235075,23,67.4235075
631.0044293,0.0674232989,22.95,67.4232989
632.0238544,0.0674229115,23.04,67.4229115
633.0565931,0.0674224719,23.01,67.4224719
634.0814014,0.0674225166,23.05,67.4225166
635.1009036,0.067421928,22.99,67.421928
636.1534882,0.0674219429,22.94,67.4219429
637.1737137,0.0674215182,23,67.4215182
638.194368,0.0674217715,22.99,67.4217715
639.2140275,0.0674214214,23,67.4214214
640.2327916,0.0674219354,22.99,67.4219354
641.2524452,0.0674225464,22.98,67.4225464
642.2752028,0.0674222707,23.04,67.4222707
643.2951157,0.0674221292,22.99,67.4221292
644.3996529,0.0674224942,23,67.4224942
645.4197303,0.0674218609,22.99,67.4218609
646.4876724,0.0674219056,22.98,67.4219056
647.5074345,0.0674214065,22.98,67.4214065
648.5512322,0.0674218013,22.98,67.4218013
649.5854446,0.0674217939,22.98,67.4217939
650.6045766,0.0674218237,22.94,67.4218237
651.6236546,0.067422457,22.94,67.422457
652.7216436,0.0674220621,22.94,67.4220621
653.7413281,0.067422308,22.94,67.422308
654.7611538,0.0674224644,22.98,67.4224644
655.7812328,0.0674226433,22.98,67.4226433
656.800147,0.0674229636,23,67.4229636
657.8557661,0.0674225538,22.95,67.4225538
658.8759643,0.0674225017,22.94,67.4225017
659.8957849,0.0674223899,22.98,67.4223899
660.9512717,0.0674222558,22.94,67.4222558
661.9705707,0.0674220845,22.94,67.4220845
662.9901619,0.0674215778,22.98,67.4215778
664.0682801,0.0674221143,23,67.4221143
665.0880908,0.0674221068,22.99,67.4221068
666.1079103,0.0674230754,22.94,67.4230754
667.129528,0.0674230903,22.92,67.4230903
668.1498402,0.0674230605,22.94,67.4230605
669.2139497,0.0674223825,22.94,67.4223825
670.2338005,0.0674221664,22.94,67.4221664
671.2535135,0.0674222707,22.98,67.4222707
672.3260018,0.0674218088,22.94,67.4218088
673.3455126,0.0674224421,22.93,67.4224421
674.3646965,0.0674222558,22.98,67.4222558
675.3845929,0.0674223378,22.94,67.4223378
676.4042519,0.0674218684,22.94,67.4218684
677.4244469,0.0674221068,22.94,67.4221068
678.4437885,0.0674213469,22.94,67.4213469
679.4634507,0.0674212723,22.94,67.4212723
680.559804,0.0674218684,22.97,67.4218684
681.5794152,0.0674214139,22.98,67.4214139
682.6538662,0.0674220621,22.98,67.4220621
683.6738716,0.0674224272,22.98,67.4224272
684.6934211,0.0674229785,22.94,67.4229785
685.7129721,0.0674229636,22.94,67.4229636
686.7330804,0.0674236193,22.94,67.4236193
687.7526917,0.067423433,22.97,67.423433
688.7835173,0.0674233362,22.94,67.4233362
689.8040321,0.0674235373,22.94,67.4235373
690.8236762,0.0674235522,22.94,67.4235522
691.9147775,0.067423515,22.94,67.423515
692.934487,0.0674237757,22.88,67.4237757
694.0107177,0.0674235597,22.94,67.4235597
695.0303677,0.0674234703,22.91,67.4234703
696.0494596,0.0674231424,22.92,67.4231424
697.1151772,0.0674228444,22.98,67.4228444
698.1343883,0.0674221962,22.98,67.4221962
699.1538384,0.0674223825,22.92,67.4223825
700.1740567,0.0674225389,22.94,67.4225389
701.1935519,0.0674225762,22.94,67.4225762
702.2225764,0.0674226805,22.94,67.4226805
703.242034,0.0674226954,22.92,67.4226954
704.2615332,0.0674223452,22.94,67.4223452
705.317505,0.0674228295,22.94,67.4228295
706.3375871,0.0674223825,22.88,67.4223825
707.3567209,0.0674229934,22.92,67.4229934
708.409387,0.0674230754,22.94,67.4230754
709.4286197,0.0674233883,22.89,67.4233883
710.4483434,0.0674232393,22.92,67.4232393
711.5143486,0.0674236565,22.92,67.4236565
712.5335222,0.0674233213,22.92,67.4233213
713.5534081,0.0674235448,22.88,67.4235448
714.6121627,0.0674232989,22.94,67.4232989
715.6312345,0.0674235671,22.92,67.4235671
716.6506832,0.0674232095,22.88,67.4232095
717.7177859,0.0674233809,22.94,67.4233809
718.7373833,0.0674235075,22.92,67.4235075
719.7565332,0.0674235373,22.92,67.4235373
720.8166528,0.067423731,22.94,67.423731
721.8367089,0.0674232393,22.92,67.4232393
722.8564636,0.0674233138,22.94,67.4233138
723.8765359,0.0674229562,22.94,67.4229562
724.8961174,0.0674236267,22.88,67.4236267
725.9237329,0.0674241483,22.92,67.4241483
726.9433244,0.0674245804,22.88,67.4245804
727.962893,0.0674250051,22.88,67.4250051
729.0529956,0.0674246847,22.88,67.4246847
730.0718349,0.0674247294,22.92,67.4247294
731.1472416,0.0674244463,22.86,67.4244463
732.167746,0.0674247816,22.93,67.4247816
733.1871042,0.0674247294,22.92,67.4247294
734.2066798,0.0674249604,22.92,67.4249604
735.2269311,0.0674252212,22.92,67.4252212
736.2483894,0.0674251392,22.88,67.4251392
737.2681951,0.0674254223,22.92,67.4254223
738.2875273,0.0674257203,22.92,67.4257203
739.3811759,0.0674254074,22.92,67.4254074
740.4005863,0.067425318,22.91,67.425318
