Tiempo,Corriente,Temperatura,Corriente2
495.1100756,0.196853324,27.86,196.853324
496.1298972,0.196852058,27.88,196.852058
497.1489042,0.196852445,27.92,196.852445
498.1684712,0.196854278,27.86,196.854278
499.188084,0.196860328,27.92,196.860328
500.2079198,0.196866586,27.94,196.866586
501.2274962,0.196869149,27.94,196.869149
502.2726584,0.196871176,27.86,196.871176
503.2920767,0.196873709,28.06,196.873709
504.312124,0.19688113,28.01,196.88113
505.4138734,0.196864277,27.98,196.864277
506.4340862,0.196880057,27.98,196.880057
507.5342239,0.196907714,28.06,196.907714
508.5541718,0.196918919,28.05,196.918919
509.5740244,0.196919098,27.95,196.919098
510.5931417,0.196907714,28.06,196.907714
511.6124713,0.196929872,28.01,196.929872
512.6326111,0.196929886,28,196.929886
513.6532106,0.196930363,28.04,196.930363
514.6720903,0.196932882,28.01,196.932882
515.6919892,0.196929395,27.98,196.929395
516.743477,0.19693011,28.04,196.93011
517.7632668,0.196936577,28.13,196.936577
518.7827284,0.196928173,28.07,196.928173
519.8402304,0.196932226,28.07,196.932226
520.8596779,0.196934357,28.07,196.934357
521.8792562,0.19693154,28.11,196.93154
522.9785445,0.196932047,28.13,196.932047
524.0014817,0.196932539,28.11,196.932539
525.0207421,0.196929395,28.19,196.929395
526.040678,0.196936279,28.13,196.936279
527.0599767,0.196928024,28.21,196.928024
528.0797385,0.196935892,28.11,196.935892
529.0990539,0.196931496,28.25,196.931496
530.1183413,0.196920484,28.18,196.920484
531.1375449,0.196935132,28.17,196.935132
532.1579767,0.196931317,28.17,196.931317
533.1777592,0.197073802,28.13,197.073802
534.2296626,0.207802265,28.17,207.802265
535.2488282,0.215773522,28.17,215.773522
536.2685253,0.220813035,28.21,220.813035
537.3686412,0.220918223,28.19,220.918223
538.3878829,0.220994412,28.25,220.994412
539.407948,0.221045598,28.2,221.045598
540.4845267,0.22110182,28.31,221.10182
541.5049211,0.221143886,28.26,221.143886
542.5249708,0.221183061,28.32,221.183061
543.6019684,0.221205502,28.26,221.205502
544.6221699,0.221244513,28.38,221.244513
545.6418493,0.221270635,28.22,221.270635
546.7034009,0.221286863,28.27,221.286863
547.7234353,0.221309304,28.32,221.309304
548.7431774,0.22131887,28.28,221.31887
549.8130852,0.221323505,28.32,221.323505
550.8320093,0.2213407,28.28,221.3407
551.8515699,0.221344396,28.32,221.344396
552.9180116,0.221351891,28.34,221.351891
553.936909,0.221362337,28.32,221.362337
554.9564296,0.221375942,28.34,221.375942
555.9760974,0.221382722,28.34,221.382722
556.9954136,0.221393793,28.38,221.393793
558.0274258,0.221400529,28.34,221.400529
559.0469117,0.221417322,28.34,221.417322
560.068205,0.221419006,28.36,221.419006
561.1281689,0.221415877,28.44,221.415877
562.1484022,0.221418753,28.39,221.418753
563.1679722,0.221430614,28.45,221.430614
564.18756,0.221444487,28.52,221.444487
565.2066751,0.221447855,28.59,221.447855
566.2447606,0.221456661,28.51,221.456661
567.2637266,0.221462056,28.57,221.462056
568.2828196,0.22145769,28.57,221.45769
569.3468783,0.221467271,28.55,221.467271
570.3664518,0.221463918,28.48,221.463918
571.3854347,0.221460148,28.51,221.460148
572.4049144,0.221463978,28.59,221.463978
573.4243346,0.22145684,28.52,221.45684
574.4627516,0.221449196,28.59,221.449196
575.4829554,0.221439689,28.53,221.439689
576.5023635,0.221424236,28.53,221.424236
577.5992995,0.221419557,28.53,221.419557
578.6193674,0.221414655,28.53,221.414655
579.7008686,0.221405178,28.53,221.405178
580.7203437,0.221378579,28.53,221.378579
581.7425405,0.221381962,28.65,221.381962
582.8116829,0.221377998,28.57,221.377998
583.8308671,0.221367314,28.61,221.367314
584.8502285,0.221340179,28.59,221.340179
585.869807,0.221335023,28.57,221.335023
586.8900814,0.221298292,28.67,221.298292
587.9222993,0.221220239,28.66,221.220239
588.942316,0.221111088,28.65,221.111088
589.9614403,0.221391677,28.71,221.391677
591.0561756,0.221426352,28.8,221.426352
592.0750069,0.221423,28.84,221.423
593.1614431,0.221420228,28.72,221.420228
594.1809939,0.221393719,28.72,221.393719
595.2004221,0.221350699,28.66,221.350699
596.2623159,0.221330955,28.65,221.330955
597.2822128,0.221386268,28.61,221.386268
598.3024673,0.221415162,28.65,221.415162
599.3659192,0.221296921,28.65,221.296921
600.385629,0.221401959,28.71,221.401959
601.4058407,0.221440061,28.72,221.440061
602.4259958,0.221498951,28.78,221.498951
603.4458887,0.221473768,28.8,221.473768
604.465158,0.221512287,28.78,221.512287
605.4844943,0.221516951,28.8,221.516951
606.5756688,0.221483141,28.8,221.483141
607.5952368,0.221472233,28.8,221.472233
608.6765719,0.221476301,28.78,221.476301
609.6956333,0.22149983,28.8,221.49983
610.7196185,0.221493482,28.8,221.493482
611.7801177,0.221450194,28.84,221.450194
612.7998591,0.221412286,28.84,221.412286
613.8194673,0.221383392,28.86,221.383392
614.8771444,0.221375241,28.86,221.375241
615.8974352,0.221343383,28.84,221.343383
616.9171981,0.221331685,28.86,221.331685
617.936388,0.221261888,28.9,221.261888
618.9558002,0.221258759,28.91,221.258759
619.990751,0.221456289,28.87,221.456289
621.0092425,0.221619397,28.96,221.619397
622.0286657,0.221579879,28.91,221.579879
623.1373663,0.221616446,28.87,221.616446
624.157197,0.221599116,28.92,221.599116
625.2521364,0.221616685,28.93,221.616685
626.2718823,0.221606954,28.91,221.606954
627.2918748,0.221615448,28.93,221.615448
628.3525413,0.221613898,29.01,221.613898
629.371849,0.221612781,28.99,221.612781
630.3916236,0.221582829,29.01,221.582829
631.4497691,0.221593871,29.01,221.593871
632.4697573,0.221607461,28.97,221.607461
633.4900705,0.221613794,28.99,221.613794
634.5475892,0.221619412,28.99,221.619412
635.5676123,0.221622809,29.07,221.622809
636.5871257,0.221627056,29.05,221.627056
637.6582405,0.221621707,28.99,221.621707
638.7018052,0.221615761,29.05,221.615761
639.7211988,0.22162491,28.99,221.62491
640.8422288,0.221621274,29.01,221.621274
641.8615273,0.22163622,29.11,221.63622
642.880926,0.221639588,29.12,221.639588
643.9005633,0.221621334,29.14,221.621334
644.9254953,0.221619337,29.08,221.619337
645.9452982,0.221615523,29.05,221.615523
646.9883841,0.221623629,29.07,221.623629
648.0073915,0.221620932,29.01,221.620932
649.049876,0.221614181,29.07,221.614181
650.0697263,0.221617564,29.07,221.617564
651.0910654,0.221638292,29.07,221.638292
652.1100978,0.221615731,29.11,221.615731
653.1319794,0.221595302,29.08,221.595302
654.1517841,0.221591129,29.17,221.591129
655.2045564,0.221580639,29.14,221.580639
656.2238721,0.221580311,29.08,221.580311
657.2435092,0.221569478,29.13,221.569478
658.2633701,0.221572935,29.14,221.572935
659.2840861,0.221554502,29.19,221.554502
660.3030769,0.221562683,29.19,221.562683
661.3601865,0.221560388,29.19,221.560388
662.3809224,0.221557542,29.19,221.557542
663.4009579,0.221562877,29.21,221.562877
664.4207248,0.221561759,29.78,221.561759
665.4408383,0.221532464,30.21,221.532464
666.4800859,0.221536099,30.21,221.536099
667.5001864,0.221506342,30.07,221.506342
668.5198236,0.221305429,29.88,221.305429
669.6135735,0.221049666,29.49,221.049666
670.6325998,0.220582038,29.15,220.582038
671.7255259,0.219947636,29.24,219.947636
672.7462109,0.219708561,29.3,219.708561
673.7660275,0.217929959,29.31,217.929959
674.7848266,0.219052284,29.31,219.052284
675.8041567,0.218755319,29.35,218.755319
676.8360772,0.218900576,29.27,218.900576
677.8559758,0.218820065,29.26,218.820065
678.8758874,0.218308195,29.34,218.308195
679.9644864,0.217586547,29.31,217.586547
680.9838539,0.217969059,29.31,217.969059
682.0037635,0.217532038,29.31,217.532038
683.0238222,0.217053338,29.35,217.053338
684.0439952,0.217993348,29.39,217.993348
685.0637249,0.217881262,29.39,217.881262
686.1619602,0.21765086,29.35,217.65086
687.1818674,0.218122616,29.39,218.122616
688.2015659,0.2188313,29.33,218.8313
689.2644866,0.219072878,29.35,219.072878
690.2840106,0.219114318,29.35,219.114318
691.3039441,0.219183728,29.39,219.183728
692.364369,0.218812972,29.39,218.812972
693.384605,0.219048798,29.39,219.048798
694.4041544,0.218973711,29.41,218.973711
695.4648872,0.219288572,29.41,219.288572
696.4855975,0.219327181,29.45,219.327181
697.5057872,0.219404533,29.45,219.404533
698.5643173,0.219496533,29.41,219.496533
699.5839943,0.219380661,29.47,219.380661
700.6038273,0.219244033,29.47,219.244033
701.6687963,0.218959897,29.53,218.959897
702.6877576,0.219315811,29.42,219.315811
703.7154946,0.219328731,29.51,219.328731
704.7669367,0.219277232,29.48,219.277232
705.7865648,0.219310492,29.51,219.310492
706.8054281,0.219671323,29.55,219.671323
707.863472,0.219626381,29.53,219.626381
